gid,year,excluded,gcp_mer,gwno,pop_gpw_sum,urban_ih
"168846","2014",,,"615",,
"168847","2014",,,"615",,
"168848","2014",,,"615",,
"168849","2014",,,"615",,
"168850","2014",,,"615",,
"168851","2014",,,"615",,
"168852","2014",,,"615",,
"168853","2014",,,"615",,
"168854","2014",,,"615",,
"168855","2014",,,"615",,
"168856","2014",,,"615",,
"168857","2014",,,"615",,
"168858","2014",,,"615",,
"168859","2014",,,"615",,
"168860","2014",,,"615",,
"168861","2014",,,"620",,
"168862","2014",,,"620",,
"168863","2014",,,"620",,
"168864","2014",,,"620",,
"168865","2014",,,"620",,
"168866","2014",,,"620",,
"168867","2014",,,"620",,
"168868","2014",,,"620",,
"168869","2014",,,"620",,
"168870","2014",,,"620",,
"168871","2014",,,"620",,
"168872","2014",,,"620",,
"168873","2014",,,"620",,
"168874","2014",,,"620",,
"168875","2014",,,"620",,
"168876","2014",,,"620",,
"168877","2014",,,"620",,
"168878","2014",,,"620",,
"168879","2014",,,"620",,
"168880","2014",,,"620",,
"168881","2014",,,"620",,
"168882","2014",,,"620",,
"168883","2014",,,"620",,
"168884","2014",,,"620",,
"168885","2014",,,"620",,
"168886","2014",,,"620",,
"168887","2014",,,"620",,
"168888","2014",,,"620",,
"168889","2014",,,"620",,
"168890","2014",,,"620",,
"168891","2014",,,"651",,
"168892","2014",,,"651",,
"168893","2014",,,"651",,
"168894","2014",,,"651",,
"168895","2014",,,"651",,
"168896","2014",,,"651",,
"168897","2014",,,"651",,
"168898","2014",,,"651",,
"168899","2014",,,"651",,
"168900","2014",,,"651",,
"168901","2014",,,"651",,
"168902","2014",,,"651",,
"168903","2014",,,"651",,
"168904","2014",,,"651",,
"168905","2014",,,"651",,
"168906","2014",,,"651",,
"168907","2014",,,"651",,
"168908","2014",,,"651",,
"168912","2014",,,"670",,
"168913","2014",,,"670",,
"168914","2014",,,"670",,
"168915","2014",,,"670",,
"168916","2014",,,"670",,
"168917","2014",,,"670",,
"168918","2014",,,"670",,
"168919","2014",,,"670",,
"168920","2014",,,"670",,
"168921","2014",,,"670",,
"168922","2014",,,"670",,
"168923","2014",,,"670",,
"168924","2014",,,"670",,
"168925","2014",,,"670",,
"168926","2014",,,"670",,
"168927","2014",,,"670",,
"168928","2014",,,"670",,
"168929","2014",,,"670",,
"168930","2014",,,"670",,
"168931","2014",,,"670",,
"168932","2014",,,"670",,
"168933","2014",,,"670",,
"168934","2014",,,"670",,
"168935","2014",,,"670",,
"168936","2014",,,"670",,
"168937","2014",,,"670",,
"168938","2014",,,"670",,
"168939","2014",,,"670",,
"168940","2014",,,"670",,
"168946","2014",,,"630",,
"168947","2014",,,"630",,
"168948","2014",,,"630",,
"168949","2014",,,"630",,
"168950","2014",,,"630",,
"168951","2014",,,"630",,
"168952","2014",,,"630",,
"168953","2014",,,"630",,
"168954","2014",,,"630",,
"168955","2014",,,"630",,
"168956","2014",,,"630",,
"168957","2014",,,"630",,
"168958","2014",,,"630",,
"168959","2014",,,"630",,
"168960","2014",,,"630",,
"168961","2014",,,"630",,
"168962","2014",,,"630",,
"168963","2014",,,"630",,
"168964","2014",,,"630",,
"168965","2014",,,"630",,
"168966","2014",,,"630",,
"168967","2014",,,"770",,
"168968","2014",,,"770",,
"168969","2014",,,"770",,
"168970","2014",,,"770",,
"168971","2014",,,"770",,
"168972","2014",,,"770",,
"168973","2014",,,"770",,
"168974","2014",,,"770",,
"168975","2014",,,"770",,
"168976","2014",,,"770",,
"168977","2014",,,"770",,
"168978","2014",,,"770",,
"168979","2014",,,"770",,
"168980","2014",,,"750",,
"168981","2014",,,"750",,
"168982","2014",,,"750",,
"168983","2014",,,"750",,
"168984","2014",,,"750",,
"168985","2014",,,"750",,
"168986","2014",,,"750",,
"168987","2014",,,"750",,
"168988","2014",,,"750",,
"168989","2014",,,"750",,
"168990","2014",,,"750",,
"168991","2014",,,"750",,
"168992","2014",,,"750",,
"168993","2014",,,"750",,
"168994","2014",,,"750",,
"168995","2014",,,"750",,
"168996","2014",,,"750",,
"168997","2014",,,"750",,
"168998","2014",,,"750",,
"168999","2014",,,"750",,
"169000","2014",,,"750",,
"169001","2014",,,"750",,
"169002","2014",,,"750",,
"169003","2014",,,"750",,
"169004","2014",,,"750",,
"169005","2014",,,"750",,
"169006","2014",,,"750",,
"169007","2014",,,"750",,
"169008","2014",,,"750",,
"169009","2014",,,"750",,
"169010","2014",,,"790",,
"169011","2014",,,"790",,
"169012","2014",,,"790",,
"169013","2014",,,"790",,
"169014","2014",,,"790",,
"169015","2014",,,"790",,
"169016","2014",,,"790",,
"169017","2014",,,"750",,
"169018","2014",,,"750",,
"169019","2014",,,"760",,
"169020","2014",,,"760",,
"169021","2014",,,"760",,
"169022","2014",,,"760",,
"169023","2014",,,"760",,
"169024","2014",,,"760",,
"169025","2014",,,"750",,
"169026","2014",,,"750",,
"169027","2014",,,"750",,
"169028","2014",,,"750",,
"169029","2014",,,"750",,
"169030","2014",,,"750",,
"169031","2014",,,"750",,
"169032","2014",,,"750",,
"169033","2014",,,"775",,
"169034","2014",,,"775",,
"169035","2014",,,"775",,
"169036","2014",,,"775",,
"169037","2014",,,"775",,
"169038","2014",,,"710",,
"169039","2014",,,"710",,
"169040","2014",,,"710",,
"169041","2014",,,"710",,
"169042","2014",,,"710",,
"169043","2014",,,"710",,
"169044","2014",,,"710",,
"169045","2014",,,"710",,
"169046","2014",,,"710",,
"169047","2014",,,"710",,
"169048","2014",,,"710",,
"169049","2014",,,"710",,
"169050","2014",,,"710",,
"169051","2014",,,"710",,
"169052","2014",,,"710",,
"169053","2014",,,"710",,
"169054","2014",,,"710",,
"169055","2014",,,"710",,
"169056","2014",,,"710",,
"169057","2014",,,"710",,
"169058","2014",,,"710",,
"169059","2014",,,"710",,
"169060","2014",,,"710",,
"169061","2014",,,"710",,
"169062","2014",,,"710",,
"169063","2014",,,"710",,
"169064","2014",,,"710",,
"169065","2014",,,"710",,
"169066","2014",,,"710",,
"169067","2014",,,"710",,
"169068","2014",,,"710",,
"169069","2014",,,"710",,
"169070","2014",,,"710",,
"169071","2014",,,"710",,
"169072","2014",,,"710",,
"169073","2014",,,"710",,
"169074","2014",,,"710",,
"169075","2014",,,"710",,
"169076","2014",,,"710",,
"169077","2014",,,"710",,
"169078","2014",,,"710",,
"169079","2014",,,"710",,
"169080","2014",,,"710",,
"169081","2014",,,"710",,
"169082","2014",,,"710",,
"169330","2014",,,"70",,
"169331","2014",,,"70",,
"169332","2014",,,"70",,
"169333","2014",,,"70",,
"169334","2014",,,"70",,
"169335","2014",,,"70",,
"169336","2014",,,"70",,
"169338","2014",,,"70",,
"169339","2014",,,"70",,
"169340","2014",,,"70",,
"169341","2014",,,"70",,
"169342","2014",,,"70",,
"169343","2014",,,"70",,
"169344","2014",,,"70",,
"169345","2014",,,"70",,
"169346","2014",,,"70",,
"169347","2014",,,"70",,
"169348","2014",,,"70",,
"169349","2014",,,"70",,
"169350","2014",,,"70",,
"169351","2014",,,"70",,
"169352","2014",,,"70",,
"169353","2014",,,"70",,
"169354","2014",,,"70",,
"169355","2014",,,"70",,
"169356","2014",,,"70",,
"169357","2014",,,"70",,
"169358","2014",,,"70",,
"169359","2014",,,"70",,
"169360","2014",,,"70",,
"169361","2014",,,"70",,
"169362","2014",,,"2",,
"169363","2014",,,"2",,
"169364","2014",,,"2",,
"169365","2014",,,"2",,
"169366","2014",,,"2",,
"169367","2014",,,"2",,
"169395","2014",,,"2",,
"169396","2014",,,"2",,
"169397","2014",,,"2",,
"169398","2014",,,"2",,
"169399","2014",,,"2",,
"169400","2014",,,"2",,
"169524","2014",,,"230",,
"169525","2014",,,"230",,
"169527","2014",,,"230",,
"169529","2014",,,"230",,
"169530","2014",,,"230",,
"169534","2014",,,"600",,
"169535","2014",,,"600",,
"169536","2014",,,"600",,
"169537","2014",,,"600",,
"169538","2014",,,"600",,
"169539","2014",,,"600",,
"169540","2014",,,"600",,
"169541","2014",,,"600",,
"169542","2014",,,"600",,
"169543","2014",,,"600",,
"169544","2014",,,"615",,
"169545","2014",,,"615",,
"169546","2014",,,"615",,
"169547","2014",,,"615",,
"169548","2014",,,"615",,
"169549","2014",,,"615",,
"169550","2014",,,"615",,
"169551","2014",,,"615",,
"169552","2014",,,"615",,
"169553","2014",,,"615",,
"169554","2014",,,"615",,
"169555","2014",,,"615",,
"169556","2014",,,"615",,
"169557","2014",,,"615",,
"169558","2014",,,"615",,
"169559","2014",,,"615",,
"169560","2014",,,"615",,
"169561","2014",,,"615",,
"169562","2014",,,"615",,
"169563","2014",,,"615",,
"169564","2014",,,"615",,
"169565","2014",,,"615",,
"169566","2014",,,"615",,
"169567","2014",,,"615",,
"169568","2014",,,"615",,
"169569","2014",,,"615",,
"169570","2014",,,"615",,
"169571","2014",,,"615",,
"169572","2014",,,"615",,
"169573","2014",,,"615",,
"169574","2014",,,"615",,
"169575","2014",,,"615",,
"169576","2014",,,"615",,
"169577","2014",,,"615",,
"169578","2014",,,"615",,
"169579","2014",,,"615",,
"169580","2014",,,"615",,
"169581","2014",,,"620",,
"169582","2014",,,"620",,
"169583","2014",,,"620",,
"169584","2014",,,"620",,
"169585","2014",,,"620",,
"169586","2014",,,"620",,
"169587","2014",,,"620",,
"169588","2014",,,"620",,
"169589","2014",,,"620",,
"169590","2014",,,"620",,
"169591","2014",,,"620",,
"169592","2014",,,"620",,
"169593","2014",,,"620",,
"169594","2014",,,"620",,
"169595","2014",,,"620",,
"169596","2014",,,"620",,
"169597","2014",,,"620",,
"169598","2014",,,"620",,
"169599","2014",,,"620",,
"169600","2014",,,"620",,
"169601","2014",,,"620",,
"169602","2014",,,"620",,
"169603","2014",,,"620",,
"169604","2014",,,"620",,
"169605","2014",,,"620",,
"169606","2014",,,"620",,
"169607","2014",,,"620",,
"169608","2014",,,"620",,
"169609","2014",,,"620",,
"169610","2014",,,"620",,
"169611","2014",,,"651",,
"169612","2014",,,"651",,
"169613","2014",,,"651",,
"169614","2014",,,"651",,
"169615","2014",,,"651",,
"169616","2014",,,"651",,
"169617","2014",,,"651",,
"169618","2014",,,"651",,
"169619","2014",,,"651",,
"169620","2014",,,"651",,
"169621","2014",,,"651",,
"169622","2014",,,"651",,
"169623","2014",,,"651",,
"169624","2014",,,"651",,
"169625","2014",,,"651",,
"169626","2014",,,"651",,
"169627","2014",,,"651",,
"169628","2014",,,"651",,
"169629","2014",,,"651",,
"169631","2014",,,"670",,
"169632","2014",,,"670",,
"169633","2014",,,"670",,
"169634","2014",,,"670",,
"169635","2014",,,"670",,
"169636","2014",,,"670",,
"169637","2014",,,"670",,
"169638","2014",,,"670",,
"169639","2014",,,"670",,
"169640","2014",,,"670",,
"169641","2014",,,"670",,
"169642","2014",,,"670",,
"169643","2014",,,"670",,
"169644","2014",,,"670",,
"169645","2014",,,"670",,
"169646","2014",,,"670",,
"169647","2014",,,"670",,
"169648","2014",,,"670",,
"169649","2014",,,"670",,
"169650","2014",,,"670",,
"169651","2014",,,"670",,
"169652","2014",,,"670",,
"169653","2014",,,"670",,
"169654","2014",,,"670",,
"169655","2014",,,"670",,
"169656","2014",,,"670",,
"169657","2014",,,"670",,
"169658","2014",,,"670",,
"169659","2014",,,"670",,
"169663","2014",,,"630",,
"169664","2014",,,"630",,
"169665","2014",,,"630",,
"169666","2014",,,"630",,
"169667","2014",,,"630",,
"169668","2014",,,"630",,
"169669","2014",,,"630",,
"169670","2014",,,"630",,
"169671","2014",,,"630",,
"169672","2014",,,"630",,
"169673","2014",,,"630",,
"169674","2014",,,"630",,
"169675","2014",,,"630",,
"169676","2014",,,"630",,
"169677","2014",,,"630",,
"169678","2014",,,"630",,
"169679","2014",,,"630",,
"169680","2014",,,"630",,
"169681","2014",,,"630",,
"169682","2014",,,"630",,
"169683","2014",,,"630",,
"169684","2014",,,"630",,
"169685","2014",,,"630",,
"169686","2014",,,"630",,
"169687","2014",,,"770",,
"169688","2014",,,"770",,
"169689","2014",,,"770",,
"169690","2014",,,"770",,
"169691","2014",,,"770",,
"169692","2014",,,"770",,
"169693","2014",,,"770",,
"169694","2014",,,"770",,
"169695","2014",,,"770",,
"169696","2014",,,"770",,
"169697","2014",,,"770",,
"169698","2014",,,"770",,
"169699","2014",,,"770",,
"169700","2014",,,"770",,
"169701","2014",,,"750",,
"169702","2014",,,"750",,
"169703","2014",,,"750",,
"169704","2014",,,"750",,
"169705","2014",,,"750",,
"169706","2014",,,"750",,
"169707","2014",,,"750",,
"169708","2014",,,"750",,
"169709","2014",,,"750",,
"169710","2014",,,"750",,
"169711","2014",,,"750",,
"169712","2014",,,"750",,
"169713","2014",,,"750",,
"169714","2014",,,"750",,
"169715","2014",,,"750",,
"169716","2014",,,"750",,
"169717","2014",,,"750",,
"169718","2014",,,"750",,
"169719","2014",,,"750",,
"169720","2014",,,"750",,
"169721","2014",,,"750",,
"169722","2014",,,"750",,
"169723","2014",,,"750",,
"169724","2014",,,"750",,
"169725","2014",,,"750",,
"169726","2014",,,"790",,
"169727","2014",,,"790",,
"169728","2014",,,"790",,
"169729","2014",,,"790",,
"169730","2014",,,"790",,
"169731","2014",,,"790",,
"169732","2014",,,"790",,
"169733","2014",,,"790",,
"169734","2014",,,"790",,
"169735","2014",,,"790",,
"169736","2014",,,"790",,
"169737","2014",,,"750",,
"169738","2014",,,"750",,
"169739","2014",,,"760",,
"169740","2014",,,"760",,
"169741","2014",,,"760",,
"169742","2014",,,"760",,
"169743","2014",,,"760",,
"169744","2014",,,"750",,
"169745","2014",,,"750",,
"169746","2014",,,"750",,
"169747","2014",,,"750",,
"169748","2014",,,"750",,
"169749","2014",,,"750",,
"169750","2014",,,"750",,
"169751","2014",,,"750",,
"169752","2014",,,"750",,
"169753","2014",,,"750",,
"169754","2014",,,"750",,
"169755","2014",,,"775",,
"169756","2014",,,"775",,
"169757","2014",,,"775",,
"169758","2014",,,"710",,
"169759","2014",,,"710",,
"169760","2014",,,"710",,
"169761","2014",,,"710",,
"169762","2014",,,"710",,
"169763","2014",,,"710",,
"169764","2014",,,"710",,
"169765","2014",,,"710",,
"169766","2014",,,"710",,
"169767","2014",,,"710",,
"169768","2014",,,"710",,
"169769","2014",,,"710",,
"169770","2014",,,"710",,
"169771","2014",,,"710",,
"169772","2014",,,"710",,
"169773","2014",,,"710",,
"169774","2014",,,"710",,
"169775","2014",,,"710",,
"169776","2014",,,"710",,
"169777","2014",,,"710",,
"169778","2014",,,"710",,
"169779","2014",,,"710",,
"169780","2014",,,"710",,
"169781","2014",,,"710",,
"169782","2014",,,"710",,
"169783","2014",,,"710",,
"169784","2014",,,"710",,
"169785","2014",,,"710",,
"169786","2014",,,"710",,
"169787","2014",,,"710",,
"169788","2014",,,"710",,
"169789","2014",,,"710",,
"169790","2014",,,"710",,
"169791","2014",,,"710",,
"169792","2014",,,"710",,
"169793","2014",,,"710",,
"169794","2014",,,"710",,
"169795","2014",,,"710",,
"169796","2014",,,"710",,
"169797","2014",,,"710",,
"169798","2014",,,"710",,
"169799","2014",,,"710",,
"169800","2014",,,"710",,
"169801","2014",,,"710",,
"169802","2014",,,"710",,
"169818","2014",,,"740",,
"169819","2014",,,"740",,
"170050","2014",,,"70",,
"170052","2014",,,"70",,
"170053","2014",,,"70",,
"170054","2014",,,"70",,
"170055","2014",,,"70",,
"170057","2014",,,"70",,
"170058","2014",,,"70",,
"170059","2014",,,"70",,
"170060","2014",,,"70",,
"170061","2014",,,"70",,
"170062","2014",,,"70",,
"170063","2014",,,"70",,
"170064","2014",,,"70",,
"170065","2014",,,"70",,
"170066","2014",,,"70",,
"170067","2014",,,"70",,
"170068","2014",,,"70",,
"170069","2014",,,"70",,
"170070","2014",,,"70",,
"170071","2014",,,"70",,
"170072","2014",,,"70",,
"170073","2014",,,"70",,
"170074","2014",,,"70",,
"170075","2014",,,"70",,
"170076","2014",,,"70",,
"170077","2014",,,"70",,
"170078","2014",,,"70",,
"170079","2014",,,"70",,
"170080","2014",,,"70",,
"170081","2014",,,"2",,
"170082","2014",,,"2",,
"170083","2014",,,"2",,
"170084","2014",,,"2",,
"170085","2014",,,"2",,
"170086","2014",,,"2",,
"170087","2014",,,"2",,
"170088","2014",,,"2",,
"170115","2014",,,"2",,
"170116","2014",,,"2",,
"170117","2014",,,"2",,
"170118","2014",,,"2",,
"170119","2014",,,"2",,
"170245","2014",,,"230",,
"170246","2014",,,"230",,
"170247","2014",,,"230",,
"170248","2014",,,"230",,
"170249","2014",,,"230",,
"170250","2014",,,"230",,
"170252","2014",,,"230",,
"170253","2014",,,"230",,
"170255","2014",,,"600",,
"170256","2014",,,"600",,
"170257","2014",,,"600",,
"170258","2014",,,"600",,
"170259","2014",,,"600",,
"170260","2014",,,"600",,
"170261","2014",,,"600",,
"170262","2014",,,"600",,
"170263","2014",,,"600",,
"170264","2014",,,"615",,
"170265","2014",,,"615",,
"170266","2014",,,"615",,
"170267","2014",,,"615",,
"170268","2014",,,"615",,
"170269","2014",,,"615",,
"170270","2014",,,"615",,
"170271","2014",,,"615",,
"170272","2014",,,"615",,
"170273","2014",,,"615",,
"170274","2014",,,"615",,
"170275","2014",,,"615",,
"170276","2014",,,"615",,
"170277","2014",,,"615",,
"170278","2014",,,"615",,
"170279","2014",,,"615",,
"170280","2014",,,"615",,
"170281","2014",,,"615",,
"170282","2014",,,"615",,
"170283","2014",,,"615",,
"170284","2014",,,"615",,
"170285","2014",,,"615",,
"170286","2014",,,"615",,
"170287","2014",,,"615",,
"170288","2014",,,"615",,
"170289","2014",,,"615",,
"170290","2014",,,"615",,
"170291","2014",,,"615",,
"170292","2014",,,"615",,
"170293","2014",,,"615",,
"170294","2014",,,"615",,
"170295","2014",,,"615",,
"170296","2014",,,"615",,
"170297","2014",,,"615",,
"170298","2014",,,"615",,
"170299","2014",,,"615",,
"170300","2014",,,"615",,
"170301","2014",,,"620",,
"170302","2014",,,"620",,
"170303","2014",,,"620",,
"170304","2014",,,"620",,
"170305","2014",,,"620",,
"170306","2014",,,"620",,
"170307","2014",,,"620",,
"170308","2014",,,"620",,
"170309","2014",,,"620",,
"170310","2014",,,"620",,
"170311","2014",,,"620",,
"170312","2014",,,"620",,
"170313","2014",,,"620",,
"170314","2014",,,"620",,
"170315","2014",,,"620",,
"170316","2014",,,"620",,
"170317","2014",,,"620",,
"170318","2014",,,"620",,
"170319","2014",,,"620",,
"170320","2014",,,"620",,
"170321","2014",,,"620",,
"170322","2014",,,"620",,
"170323","2014",,,"620",,
"170324","2014",,,"620",,
"170325","2014",,,"620",,
"170326","2014",,,"620",,
"170327","2014",,,"620",,
"170328","2014",,,"620",,
"170329","2014",,,"620",,
"170330","2014",,,"620",,
"170331","2014",,,"651",,
"170332","2014",,,"651",,
"170333","2014",,,"651",,
"170334","2014",,,"651",,
"170335","2014",,,"651",,
"170336","2014",,,"651",,
"170337","2014",,,"651",,
"170338","2014",,,"651",,
"170339","2014",,,"651",,
"170340","2014",,,"651",,
"170341","2014",,,"651",,
